Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Genes in same transcription unit	Accession-1
SACI_RS04890	SACI_RS04890	824166	825059	PDZ domain-containing protein	SACI_RS04895 // SACI_RS04890	SACI_RS04895 // SACI_RS04890
SACI_RS08830	SACI_RS08830	1608625	1610133	CBS domain-containing protein	SACI_RS08830	SACI_RS08830
SACI_RS04895	SACI_RS04895	825069	825740	phosphatase PAP2 family protein	SACI_RS04895 // SACI_RS04890	SACI_RS04895 // SACI_RS04890
SACI_RS08835	SACI_RS08835	1610285	1611094	PD-(D/E)XK nuclease family protein	SACI_RS08835	SACI_RS08835
SACI_RS04900	SACI_RS04900	825821	826270	hypothetical protein	SACI_RS04900	SACI_RS04900
SACI_RS01480	SACI_RS01480	258054	258365	MIase like protein	SACI_RS01480	SACI_RS01480
SACI_RS04905	SACI_RS04905	826480	827391	ABC transporter ATP-binding protein	SACI_RS04905	SACI_RS04905
SACI_RS11865	SACI_RS11865	1611244	1612227	cyclase family protein	SACI_RS11865	SACI_RS11865
SACI_RS04910	SACI_RS04910	827654	828943	acetyl ornithine aminotransferase family protein	SACI_RS04915 // SACI_RS04910	SACI_RS04915 // SACI_RS04910
SACI_RS08850	SACI_RS08850	1612674	1613114	hypothetical protein	SACI_RS08850	SACI_RS08850
SACI_RS08855	SACI_RS08855	1613165	1616359	thermopsin family protease	SACI_RS08855	SACI_RS08855
SACI_RS04915	SACI_RS04915	828940	829371	hypothetical protein	SACI_RS04915 // SACI_RS04910	SACI_RS04915 // SACI_RS04910
SACI_RS02680	SACI_RS02680	458836	458927	tRNA-Phe	SACI_RS02680 // SACI_RS02675	SACI_RS02680 // SACI_RS02675
SACI_RS08860	SACI_RS08860	1616590	1617324	glutamine amidotransferase	SACI_RS08860	SACI_RS08860
SACI_RS01485	SACI_RS01485	258506	259060	hypothetical protein	SACI_RS01490 // SACI_RS01485	SACI_RS01490 // SACI_RS01485
SACI_RS00260	SACI_RS00260	43732	44193	peroxiredoxin	SACI_RS00260	SACI_RS00260
SACI_RS04925	SACI_RS04925	829989	830393	hypothetical protein	SACI_RS04925 // SACI_RS04920	SACI_RS04925 // SACI_RS04920
SACI_RS08865	SACI_RS08865	1617462	1618676	MFS transporter	SACI_RS08865	SACI_RS08865
SACI_RS04930	SACI_RS04930	830468	830914	HIT family protein	SACI_RS04930	SACI_RS04930
SACI_RS08870	SACI_RS08870	1618954	1620429	glycoside hydrolase family 1 protein	SACI_RS08870	SACI_RS08870
SACI_RS04935	SACI_RS04935	831053	832252	acyl-CoA dehydrogenase	SACI_RS04935	SACI_RS04935
SACI_RS08875	SACI_RS08875	1620502	1621581	membrane protein	SACI_RS08880 // SACI_RS08875	SACI_RS08880 // SACI_RS08875
SACI_RS08880	SACI_RS08880	1621578	1621943	GntR family transcriptional regulator	SACI_RS08880 // SACI_RS08875	SACI_RS08880 // SACI_RS08875
SACI_RS04940	SACI_RS04940	832374	833633	ABC transporter ATP-binding protein	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940
SACI_RS01490	SACI_RS01490	259029	260429	selenium-binding protein	SACI_RS01490 // SACI_RS01485	SACI_RS01490 // SACI_RS01485
SACI_RS04945	SACI_RS04945	833630	834988	ABC transporter ATP-binding protein	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940
SACI_RS08885	SACI_RS08885	1622179	1622406	hypothetical protein	SACI_RS08885	SACI_RS08885
SACI_RS04950	SACI_RS04950	834985	835863	ABC transporter permease	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940
SACI_RS08890	SACI_RS08890	1622707	1623654	hypothetical protein	SACI_RS08890	SACI_RS08890
SACI_RS04955	SACI_RS04955	835874	836929	ABC transporter permease	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940	SACI_RS04955 // SACI_RS04950 // SACI_RS04945 // SACI_RS04940
SACI_RS08900	SACI_RS08900	1623880	1626798	membrane protein	SACI_RS08900	SACI_RS08900
SACI_RS04960	SACI_RS04960	836997	839600	ABC transporter substrate-binding protein	SACI_RS04960	SACI_RS04960
acs	SACI_RS01495	260644	262641	acetate--CoA ligase	acs	SACI_RS01495
SACI_RS08905	SACI_RS08905	1626981	1627814	hypothetical protein	SACI_RS08905	SACI_RS08905
SACI_RS04965	SACI_RS04965	839843	840688	hypothetical protein	SACI_RS04970 // SACI_RS04965	SACI_RS04970 // SACI_RS04965
SACI_RS08910	SACI_RS08910	1628134	1629138	DUF973 family protein	SACI_RS08910	SACI_RS08910
SACI_RS08915	SACI_RS08915	1629734	1630903	DUF973 family protein	SACI_RS08915	SACI_RS08915
SACI_RS05315	SACI_RS05315	918125	919132	alcohol dehydrogenase catalytic domain-containing protein	SACI_RS05315	SACI_RS05315
SACI_RS08920	SACI_RS08920	1631234	1632679	aldehyde dehydrogenase family protein	SACI_RS08920	SACI_RS08920
cbsA	SACI_RS08925	1633061	1634449	cytochrome b558/566 subunit A	soxL2 // cbsB // cbsA	soxL2 // cbsB // cbsA
SACI_RS04980	SACI_RS04980	842947	844050	RsmB/NOP family class I SAM-dependent RNA methyltransferase	SACI_RS04985 // SACI_RS04980 // SACI_RS04975	SACI_RS04985 // SACI_RS04980 // SACI_RS04975
SACI_RS01500	SACI_RS01500	262775	263521	lipoate--protein ligase family protein	SACI_RS01500	SACI_RS01500
cbsB	SACI_RS08930	1634446	1635378	cytochrome b558/566 subunit B	soxL2 // cbsB // cbsA	soxL2 // cbsB // cbsA
SACI_RS04985	SACI_RS04985	844047	845441	tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3	SACI_RS04985 // SACI_RS04980 // SACI_RS04975	SACI_RS04985 // SACI_RS04980 // SACI_RS04975
soxL2	SACI_RS08935	1635417	1636394	Rieske iron-sulfur protein SoxL2	soxL2 // cbsB // cbsA	soxL2 // cbsB // cbsA
SACI_RS02985	SACI_RS02985	499438	499521	tRNA-Leu	SACI_RS02985	SACI_RS02985
SACI_RS08940	SACI_RS08940	1636440	1638038	cytochrome bc complex cytochrome b subunit	SACI_RS08945 // SACI_RS08940	SACI_RS08945 // SACI_RS08940
SACI_RS04990	SACI_RS04990	845538	846869	MFS transporter	SACI_RS04990	SACI_RS04990
SACI_RS01505	SACI_RS01505	263557	263805	biotin attachment protein	lipA // SACI_RS01505	lipA // SACI_RS01505
SACI_RS00270	SACI_RS00270	45790	46605	hypothetical protein	SACI_RS00270 // SACI_RS00265	SACI_RS00270 // SACI_RS00265
SACI_RS08945	SACI_RS08945	1638022	1638354	antibiotic biosynthesis monooxygenase	SACI_RS08945 // SACI_RS08940	SACI_RS08945 // SACI_RS08940
SACI_RS04995	SACI_RS04995	847306	848025	hypothetical protein	SACI_RS04995	SACI_RS04995
tnpB	SACI_RS09365	1752082	1753335	IS200/IS605 family element transposase accessory protein TnpB	tnpB // SACI_RS09360	tnpB // SACI_RS09360
SACI_RS05000	SACI_RS05000	848080	848499	hypothetical protein	SACI_RS05000	SACI_RS05000
SACI_RS08955	SACI_RS08955	1639369	1640214	CRISPR system precrRNA processing endoribonuclease RAMP protein Cas6	SACI_RS08955	SACI_RS08955
SACI_RS05005	SACI_RS05005	848599	848853	DUF504 domain-containing protein	SACI_RS05005	SACI_RS05005
SACI_RS08960	SACI_RS08960	1640585	1641595	glycosyltransferase family 2 protein	SACI_RS08960	SACI_RS08960
lipA	SACI_RS01510	263807	264667	lipoyl synthase	lipA // SACI_RS01505	lipA // SACI_RS01505
SACI_RS00280	SACI_RS00280	47573	47995	cobalamin B12-binding domain-containing protein	SACI_RS00285 // SACI_RS00280 // meaB	SACI_RS00285 // SACI_RS00280 // meaB
SACI_RS08965	SACI_RS08965	1641753	1642121	hypothetical protein	SACI_RS08965	SACI_RS08965
SACI_RS05010	SACI_RS05010	848861	850483	thermopsin family protease	SACI_RS05010	SACI_RS05010
SACI_RS05015	SACI_RS05015	850873	852171	AAA family ATPase	SACI_RS05020 // SACI_RS05015	SACI_RS05020 // SACI_RS05015
SACI_RS08970	SACI_RS08970	1642858	1643517	hypothetical protein	SACI_RS08970	SACI_RS08970
SACI_RS05020	SACI_RS05020	852178	853680	glycosyltransferase	SACI_RS05020 // SACI_RS05015	SACI_RS05020 // SACI_RS05015
SACI_RS05025	SACI_RS05025	853736	854056	GYD domain-containing protein	SACI_RS05025	SACI_RS05025
meaB	SACI_RS00275	46630	47589	methylmalonyl Co-A mutase-associated GTPase MeaB	SACI_RS00285 // SACI_RS00280 // meaB	SACI_RS00285 // SACI_RS00280 // meaB
SACI_RS08975	SACI_RS08975	1644024	1644833	hypothetical protein	SACI_RS08975	SACI_RS08975
SACI_RS05030	SACI_RS05030	854418	855068	hypothetical protein	SACI_RS05030	SACI_RS05030
SACI_RS01515	SACI_RS01515	264639	265436	lipoate--protein ligase family protein	SACI_RS01515	SACI_RS01515
SACI_RS05035	SACI_RS05035	855397	857076	long-chain-fatty-acid--CoA ligase	SACI_RS05035	SACI_RS05035
SACI_RS08980	SACI_RS08980	1644920	1645132	hypothetical protein	SACI_RS08980	SACI_RS08980
SACI_RS05040	SACI_RS05040	857245	858099	metal-dependent hydrolase	SACI_RS05040	SACI_RS05040
SACI_RS11835	SACI_RS11835	858351	858545	hypothetical protein	SACI_RS11835	SACI_RS11835
SACI_RS08985	SACI_RS08985	1645355	1645846	hypothetical protein	SACI_RS08985	SACI_RS08985
SACI_RS05045	SACI_RS05045	858742	860154	aspartate aminotransferase family protein	SACI_RS05045	SACI_RS05045
SACI_RS00290	SACI_RS00290	48401	48601	DNA-binding protein	SACI_RS00290	SACI_RS00290
SACI_RS09135	SACI_RS09135	1689690	1690427	hypothetical protein	SACI_RS09140 // SACI_RS09135 // SACI_RS09130	SACI_RS09140 // SACI_RS09135 // SACI_RS09130
SACI_RS05050	SACI_RS05050	860143	861657	carbohydrate kinase	SACI_RS05055 // SACI_RS05050	SACI_RS05055 // SACI_RS05050
SACI_RS08990	SACI_RS08990	1646618	1648768	serine/threonine protein kinase	SACI_RS08990	SACI_RS08990
SACI_RS03035	SACI_RS03035	507527	507601	tRNA-Val	SACI_RS03035	SACI_RS03035
SACI_RS05055	SACI_RS05055	861644	862849	MFS transporter	SACI_RS05055 // SACI_RS05050	SACI_RS05055 // SACI_RS05050
SACI_RS05060	SACI_RS05060	863589	864452	DUF973 family protein	SACI_RS05060	SACI_RS05060
SACI_RS08995	SACI_RS08995	1649097	1649285	hypothetical protein	SACI_RS08995	SACI_RS08995
SACI_RS05080	SACI_RS05080	868139	868948	alpha/beta hydrolase	SACI_RS05080	SACI_RS05080
SACI_RS05065	SACI_RS05065	864688	866400	hypothetical protein	SACI_RS05065	SACI_RS05065
SACI_RS01520	SACI_RS01520	265590	265811	hypothetical protein	SACI_RS01520	SACI_RS01520
SACI_RS05070	SACI_RS05070	866587	867168	hypothetical protein	SACI_RS05070	SACI_RS05070
SACI_RS09000	SACI_RS09000	1649867	1650301	hypothetical protein	SACI_RS09000	SACI_RS09000
SACI_RS05075	SACI_RS05075	867412	867948	hypothetical protein	SACI_RS05075	SACI_RS05075
SACI_RS09005	SACI_RS09005	1650312	1650539	hypothetical protein	SACI_RS09005	SACI_RS09005
SACI_RS00295	SACI_RS00295	48720	49055	hypothetical protein	SACI_RS00295	SACI_RS00295
SACI_RS05095	SACI_RS05095	870714	871331	hypothetical protein	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085
SACI_RS05085	SACI_RS05085	869143	869940	ABC transporter permease	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085
SACI_RS09010	SACI_RS09010	1659678	1661693	DEAD/DEAH box helicase	SACI_RS09010	SACI_RS09010
lysS	SACI_RS00305	49408	50886	lysine--tRNA ligase	lysS	SACI_RS00305
SACI_RS01525	SACI_RS01525	265913	266725	CoA ester lyase	SACI_RS01525	SACI_RS01525
SACI_RS05090	SACI_RS05090	869942	870712	ATP-binding cassette domain-containing protein	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085
SACI_RS09015	SACI_RS09015	1661804	1662571	CRISPR-associated protein	SACI_RS09025 // cas7d // SACI_RS09015	SACI_RS09025 // cas7d // SACI_RS09015
cas7d	SACI_RS09020	1662558	1663613	type I-D CRISPR-associated protein Cas7/Csc2	SACI_RS09025 // cas7d // SACI_RS09015	SACI_RS09025 // cas7d // SACI_RS09015
SACI_RS00310	SACI_RS00310	50870	51946	hypothetical protein	SACI_RS00310	SACI_RS00310
SACI_RS05100	SACI_RS05100	871321	871626	ArsR family transcriptional regulator	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085	SACI_RS05100 // SACI_RS05095 // SACI_RS05090 // SACI_RS05085
SACI_RS03065	SACI_RS03065	512631	512740	tRNA-Ser	SACI_RS03070 // SACI_RS03065 // speE // SACI_RS03055	SACI_RS03070 // SACI_RS03065 // speE // SACI_RS03055
SACI_RS05105	SACI_RS05105	871834	872922	acyl-CoA dehydrogenase	SACI_RS05110 // SACI_RS05105	SACI_RS05110 // SACI_RS05105
SACI_RS00315	SACI_RS00315	51981	52646	DNA polymerase subunit beta	SACI_RS00325 // SACI_RS00320 // SACI_RS00315	SACI_RS00325 // SACI_RS00320 // SACI_RS00315
SACI_RS05110	SACI_RS05110	872954	873391	MaoC family dehydratase	SACI_RS05110 // SACI_RS05105	SACI_RS05110 // SACI_RS05105
SACI_RS01530	SACI_RS01530	266713	267117	PaaI family thioesterase	SACI_RS01530	SACI_RS01530
SACI_RS09035	SACI_RS09035	1666935	1667798	CRISPR system precrRNA processing endoribonuclease RAMP protein Cas6	SACI_RS09035 // SACI_RS09030	SACI_RS09035 // SACI_RS09030
SACI_RS05115	SACI_RS05115	873384	874187	acyl-CoA/acyl-ACP dehydrogenase	SACI_RS05115	SACI_RS05115
cas2	SACI_RS09040	1668306	1668596	CRISPR-associated endonuclease Cas2	SACI_RS09045 // cas2	SACI_RS09045 // cas2
SACI_RS00320	SACI_RS00320	52633	53166	DUF1122 family protein	SACI_RS00325 // SACI_RS00320 // SACI_RS00315	SACI_RS00325 // SACI_RS00320 // SACI_RS00315
SACI_RS05120	SACI_RS05120	874347	875582	amidohydrolase family protein	SACI_RS05120	SACI_RS05120
SACI_RS09045	SACI_RS09045	1668607	1669086	hypothetical protein	SACI_RS09045 // cas2	SACI_RS09045 // cas2
SACI_RS05125	SACI_RS05125	875854	876807	zinc ribbon domain-containing protein	SACI_RS05125	SACI_RS05125
SACI_RS09450	SACI_RS09450	1766910	1767353	MarR family transcriptional regulator	SACI_RS09455 // SACI_RS09450	SACI_RS09455 // SACI_RS09450
SACI_RS00325	SACI_RS00325	53147	54160	radical SAM protein	SACI_RS00325 // SACI_RS00320 // SACI_RS00315	SACI_RS00325 // SACI_RS00320 // SACI_RS00315
SACI_RS01535	SACI_RS01535	267219	267641	hypothetical protein	SACI_RS01535	SACI_RS01535
SACI_RS05130	SACI_RS05130	876844	877167	hypothetical protein	SACI_RS05130	SACI_RS05130
SACI_RS05135	SACI_RS05135	877504	877836	hypothetical protein	SACI_RS05140 // SACI_RS05135	SACI_RS05140 // SACI_RS05135
SACI_RS09055	SACI_RS09055	1676838	1677062	hypothetical protein	SACI_RS09060 // SACI_RS09055	SACI_RS09060 // SACI_RS09055
SACI_RS00330	SACI_RS00330	54137	55165	mRNA surveillance protein pelota	SACI_RS00330	SACI_RS00330
SACI_RS05140	SACI_RS05140	877833	878177	hypothetical protein	SACI_RS05140 // SACI_RS05135	SACI_RS05140 // SACI_RS05135
SACI_RS09060	SACI_RS09060	1677052	1677447	twitching motility protein PilT	SACI_RS09060 // SACI_RS09055	SACI_RS09060 // SACI_RS09055
SACI_RS03070	SACI_RS03070	512779	512878	tRNA-Leu	SACI_RS03070 // SACI_RS03065 // speE // SACI_RS03055	SACI_RS03070 // SACI_RS03065 // speE // SACI_RS03055
SACI_RS05145	SACI_RS05145	878193	879002	hypothetical protein	SACI_RS05145	SACI_RS05145
SACI_RS05150	SACI_RS05150	879062	880252	3-hydroxyacyl-CoA dehydrogenase	SACI_RS05150	SACI_RS05150
SACI_RS09065	SACI_RS09065	1677929	1678819	DUF1177 domain-containing protein	SACI_RS09070 // SACI_RS09065	SACI_RS09070 // SACI_RS09065
SACI_RS05155	SACI_RS05155	880693	881787	glucose 1-dehydrogenase	SACI_RS05155	SACI_RS05155
rimI	SACI_RS00335	55188	55652	ribosomal protein S18-alanine N-acetyltransferase	SACI_RS00340 // rimI	SACI_RS00340 // rimI
SACI_RS01540	SACI_RS01540	267785	269614	electron transfer flavoprotein subunit alpha	SACI_RS01550 // SACI_RS01545 // SACI_RS01540	SACI_RS01550 // SACI_RS01545 // SACI_RS01540
SACI_RS09070	SACI_RS09070	1678816	1680063	FAD-binding oxidoreductase	SACI_RS09070 // SACI_RS09065	SACI_RS09070 // SACI_RS09065
SACI_RS05160	SACI_RS05160	882015	883073	ATP-binding protein	SACI_RS05160	SACI_RS05160
SACI_RS09075	SACI_RS09075	1680334	1680588	hypothetical protein	SACI_RS09075	SACI_RS09075
SACI_RS00340	SACI_RS00340	55685	58033	DNA polymerase II	SACI_RS00340 // rimI	SACI_RS00340 // rimI
SACI_RS01545	SACI_RS01545	269618	270802	NAD(P)/FAD-dependent oxidoreductase	SACI_RS01550 // SACI_RS01545 // SACI_RS01540	SACI_RS01550 // SACI_RS01545 // SACI_RS01540
SACI_RS05165	SACI_RS05165	883177	883904	hypothetical protein	SACI_RS05165	SACI_RS05165
SACI_RS11985	SACI_RS11985	1680857	1682047	hypothetical protein	SACI_RS11985	SACI_RS11985
SACI_RS00345	SACI_RS00345	58023	59261	DNA primase	SACI_RS00350 // SACI_RS00345	SACI_RS00350 // SACI_RS00345
SACI_RS05170	SACI_RS05170	884540	886057	long-chain fatty acid--CoA ligase	SACI_RS05170	SACI_RS05170
SACI_RS09085	SACI_RS09085	1682917	1684107	ATP-binding protein	SACI_RS09090 // SACI_RS09085	SACI_RS09090 // SACI_RS09085
SACI_RS05175	SACI_RS05175	886257	886760	MaoC family dehydratase	SACI_RS05175	SACI_RS05175
SACI_RS00350	SACI_RS00350	59271	60356	tyrosine--tRNA ligase	SACI_RS00350 // SACI_RS00345	SACI_RS00350 // SACI_RS00345
SACI_RS01550	SACI_RS01550	270799	271089	ferredoxin family protein	SACI_RS01550 // SACI_RS01545 // SACI_RS01540	SACI_RS01550 // SACI_RS01545 // SACI_RS01540
SACI_RS09090	SACI_RS09090	1684094	1684540	hypothetical protein	SACI_RS09090 // SACI_RS09085	SACI_RS09090 // SACI_RS09085
SACI_RS05180	SACI_RS05180	886976	888124	CoA transferase	SACI_RS05180	SACI_RS05180
SACI_RS05185	SACI_RS05185	888299	889285	iron-containing alcohol dehydrogenase	SACI_RS05185	SACI_RS05185
SACI_RS05760	SACI_RS05760	1027923	1029005	VWA domain-containing protein	SACI_RS05760 // SACI_RS05755 // SACI_RS05750	SACI_RS05760 // SACI_RS05755 // SACI_RS05750
SACI_RS05190	SACI_RS05190	889453	889824	hypothetical protein	SACI_RS05190	SACI_RS05190
SACI_RS00355	SACI_RS00355	60401	60751	hypothetical protein	SACI_RS00355	SACI_RS00355
SACI_RS11920	SACI_RS11920	889834	889995	hypothetical protein	SACI_RS11840 // SACI_RS11920	SACI_RS11840 // SACI_RS11920
fdhD	SACI_RS01555	271192	271953	formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	SACI_RS01555
SACI_RS11715	SACI_RS11715	1684788	1686024	ATP-binding protein	SACI_RS11715	SACI_RS11715
SACI_RS03085	SACI_RS03085	515202	515293	tRNA-Ile	SACI_RS03085 // SACI_RS03080	SACI_RS03085 // SACI_RS03080
SACI_RS05195	SACI_RS05195	890296	891342	DEAD/DEAH box helicase	SACI_RS05195	SACI_RS05195
SACI_RS09105	SACI_RS09105	1686232	1686642	hypothetical protein	SACI_RS09105	SACI_RS09105
SACI_RS09495	SACI_RS09495	1774515	1775249	beta-ketoacyl-ACP reductase	SACI_RS09515 // SACI_RS09510 // SACI_RS09505 // SACI_RS09500 // SACI_RS09495	SACI_RS09515 // SACI_RS09510 // SACI_RS09505 // SACI_RS09500 // SACI_RS09495
SACI_RS05200	SACI_RS05200	891533	891871	DUF202 domain-containing protein	SACI_RS05200	SACI_RS05200
SACI_RS00360	SACI_RS00360	60797	61237	YjbQ family protein	SACI_RS00360	SACI_RS00360
SACI_RS01560	SACI_RS01560	271925	272290	DUF1641 domain-containing protein	fdhF // SACI_RS01560	fdhF // SACI_RS01560
SACI_RS09110	SACI_RS09110	1686895	1687158	hypothetical protein	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110
SACI_RS05205	SACI_RS05205	891970	892830	DMT family transporter	SACI_RS05205	SACI_RS05205
SACI_RS05565	SACI_RS05565	984081	984524	hypothetical protein	SACI_RS05565	SACI_RS05565
SACI_RS09115	SACI_RS09115	1687155	1688339	hypothetical protein	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110
SACI_RS05210	SACI_RS05210	892915	893157	hypothetical protein	SACI_RS05210	SACI_RS05210
SACI_RS05215	SACI_RS05215	893415	894239	SIS domain-containing protein	SACI_RS05220 // SACI_RS05215	SACI_RS05220 // SACI_RS05215
fdhF	SACI_RS01565	272254	275184	formate dehydrogenase subunit alpha	fdhF // SACI_RS01560	fdhF // SACI_RS01560
SACI_RS09120	SACI_RS09120	1688336	1688653	clan AA aspartic protease	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110
SACI_RS05220	SACI_RS05220	894246	894491	hypothetical protein	SACI_RS05220 // SACI_RS05215	SACI_RS05220 // SACI_RS05215
SACI_RS09125	SACI_RS09125	1688650	1689336	hypothetical protein	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110	SACI_RS09125 // SACI_RS09120 // SACI_RS09115 // SACI_RS09110
uvsE	SACI_RS05225	894785	895654	UV DNA damage repair endonuclease UvsE	uvsE	SACI_RS05225
SACI_RS00370	SACI_RS00370	62537	63049	30S ribosomal protein S13	SACI_RS00420 // amrB // SACI_RS00410 // SACI_RS00405 // SACI_RS00400 // SACI_RS00395 // SACI_RS00390 // SACI_RS00385 // SACI_RS00380 // SACI_RS00375 // SACI_RS00370 // SACI_RS00365	SACI_RS00420 // amrB // SACI_RS00410 // SACI_RS00405 // SACI_RS00400 // SACI_RS00395 // SACI_RS00390 // SACI_RS00385 // SACI_RS00380 // SACI_RS00375 // SACI_RS00370 // SACI_RS00365
SACI_RS01570	SACI_RS01570	275396	276538	hypothetical protein	SACI_RS01570	SACI_RS01570
SACI_RS09130	SACI_RS09130	1689322	1689693	hypothetical protein	SACI_RS09140 // SACI_RS09135 // SACI_RS09130	SACI_RS09140 // SACI_RS09135 // SACI_RS09130
SACI_RS05230	SACI_RS05230	895850	897445	L-lactate permease	SACI_RS05230	SACI_RS05230
SACI_RS05235	SACI_RS05235	897628	899109	aldehyde dehydrogenase	SACI_RS05235	SACI_RS05235
SACI_RS05240	SACI_RS05240	899296	901110	phosphoenolpyruvate carboxykinase (GTP)	SACI_RS05240	SACI_RS05240
SACI_RS00375	SACI_RS00375	63067	63597	30S ribosomal protein S4	SACI_RS00420 // amrB // SACI_RS00410 // SACI_RS00405 // SACI_RS00400 // SACI_RS00395 // SACI_RS00390 // SACI_RS00385 // SACI_RS00380 // SACI_RS00375 // SACI_RS00370 // SACI_RS00365	SACI_RS00420 // amrB // SACI_RS00410 // SACI_RS00405 // SACI_RS00400 // SACI_RS00395 // SACI_RS00390 // SACI_RS00385 // SACI_RS00380 // SACI_RS00375 // SACI_RS00370 // SACI_RS00365
SACI_RS01575	SACI_RS01575	276696	276938	hypothetical protein	SACI_RS01580 // SACI_RS01575	SACI_RS01580 // SACI_RS01575
folK	SACI_RS05245	901175	902071	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	SACI_RS05250 // folK	SACI_RS05250 // folK
SACI_RS09140	SACI_RS09140	1690424	1693081	hypothetical protein	SACI_RS09140 // SACI_RS09135 // SACI_RS09130	SACI_RS09140 // SACI_RS09135 // SACI_RS09130
SACI_RS03090	SACI_RS03090	515706	515780	tRNA-Val	SACI_RS03100 // SACI_RS03095 // SACI_RS03090	SACI_RS03100 // SACI_RS03095 // SACI_RS03090
SACI_RS05250	SACI_RS05250	902068	902793	SDR family oxidoreductase	SACI_RS05250 // folK	SACI_RS05250 // folK
